"","cm","cm_0","cm_1"
"109",0.0414549848584847,0.0414549848584847,0.0414549848584847
"110",0.0275327546103722,0.0275327546103722,0.0275327546103722
"111",0.0487857773491273,0.0487857773491273,0.0487857773491273
"112",0.0840887939199627,0.0840887939199627,0.0840887939199627
"113",0.0490593438673364,0.0490593438673364,0.0490593438673364
"114",0.037998164012134,0.037998164012134,0.037998164012134
"115",0.044409386866295,0.044409386866295,0.044409386866295
"116",0.028194016980949,0.028194016980949,0.028194016980949
"117",0.0141861738455009,0.0141861738455009,0.0141861738455009
"118",0.0801074686503186,0.0801074686503186,0.0801074686503186
"119",0.0659956512790079,0.0659956512790079,0.0659956512790079
"120",0.0398065175074506,0.0398065175074506,0.0398065175074506
"121",0.0491475291358545,0.0491475291358545,0.0491475291358545
"122",0.0628032645248664,0.0628032645248664,0.0628032645248664
"123",0.0465725053322639,0.0465725053322639,0.0465725053322639
"124",0.0298463499990405,0.0298463499990405,0.0298463499990405
"125",0.0289359893024872,0.0289359893024872,0.0289359893024872
"126",0.0168494948025699,0.0168494948025699,0.0168494948025699
"127",0.040823738544256,0.040823738544256,0.040823738544256
"128",0.0725387740011626,0.0725387740011626,0.0725387740011626
"129",0.0853071189467777,0.0853071189467777,0.0853071189467777
"130",0.0380295331349708,0.0380295331349708,0.0380295331349708
"131",0.0464693225848368,0.0464693225848368,0.0464693225848368
"132",0.0675549357693767,0.0675549357693767,0.0675549357693767
"133",0.0462563097159656,0.0462563097159656,0.0462563097159656
"134",0.028608612820037,0.028608612820037,0.028608612820037
"135",0.0236471781976394,0.0236471781976394,0.0236471781976394
"136",0.0136274202868803,0.0136274202868803,0.0136274202868803
"137",0.0221120583850484,0.0221120583850484,0.0221120583850484
"138",0.0525544009247055,0.0525544009247055,0.0525544009247055
"139",0.0446470929163193,0.0446470929163193,0.0446470929163193
"140",0.02995603943307,0.02995603943307,0.02995603943307
"141",0.0466415384358752,0.0466415384358752,0.0466415384358752
"142",0.0557658129855528,0.0557658129855528,0.0557658129855528
"143",0.0395204020520805,0.0395204020520805,0.0395204020520805
"144",0.0231914114744665,0.0231914114744665,0.0231914114744665
"145",0.013802055383458,0.013802055383458,0.013802055383458
"146",0.0132456137880413,0.0132456137880413,0.0132456137880413
"147",0.0176371869683595,0.0176371869683595,0.0176371869683595
"148",0.0284521147888425,0.0284521147888425,0.0284521147888425
"149",0.0291734220056993,0.0291734220056993,0.0291734220056993
"150",0.0290425850593473,0.0290425850593473,0.0290425850593473
"151",0.039746309272065,0.039746309272065,0.039746309272065
"152",0.0746198295369008,0.0746198295369008,0.0746198295369008
"153",0.0321318687410457,0.0321318687410457,0.0321318687410457
"154",0.00626838633038522,0.00626838633038522,0.00626838633038522
"155",0.00748660387192111,0.00748660387192111,0.00748660387192111
"156",0.00824295283720428,0.00824295283720428,0.00824295283720428
"157",0.0144907419204632,0.0144907419204632,0.0144907419204632
"158",0.0172705561174067,0.0172705561174067,0.0172705561174067
"159",0.0245568297811027,0.0245568297811027,0.0245568297811027
"160",0.0238994899543397,0.0238994899543397,0.0238994899543397
"161",0.0330664953345167,0.0330664953345167,0.0330664953345167
"162",0.0800391070382471,0.0800391070382471,0.0800391070382471
"163",0.305057172152339,0.305057172152339,0.305057172152339
"164",0.276104762207714,0.276104762207714,0.276104762207714
"165",0.187162064630096,0.187162064630096,0.187162064630096
"166",0.0401167753543145,0.0401167753543145,0.0401167753543145
"167",0.0758633668577689,0.0758633668577689,0.0758633668577689
"168",0.0382162776928193,0.0382162776928193,0.0382162776928193
"169",0.0123807022540639,0.0123807022540639,0.0123807022540639
"170",0.0121213691986522,0.0121213691986522,0.0121213691986522
"171",0.00512026440538365,0.00512026440538365,0.00512026440538365
"172",0.276101839783419,0.276101839783419,0.276101839783419
"173",0.512723236342282,0.512723236342282,0.512723236342282
"174",0.317947738637815,0.317947738637815,0.317947738637815
"175",0.0266432079495155,0.0266432079495155,0.0266432079495155
"176",0.0624961629209179,0.0624961629209179,0.0624961629209179
"177",0.0679015890064336,0.0679015890064336,0.0679015890064336
"178",0.0200873950956692,0.0200873950956692,0.0200873950956692
"179",0.0116313114311325,0.0116313114311325,0.0116313114311325
"180",0.00611421922872079,0.00611421922872079,0.00611421922872079
"181",0.187159669676276,0.187159669676276,0.187159669676276
"182",0.317947034575615,0.317947034575615,0.317947034575615
"183",0.436050317927154,0.436050317927154,0.436050317927154
"184",0.0472095172872882,0.0472095172872882,0.0472095172872882
"185",0.0376956870521745,0.0376956870521745,0.0376956870521745
"186",0.0798535571406506,0.0798535571406506,0.0798535571406506
"187",0.0477421979494231,0.0477421979494231,0.0477421979494231
"188",0.0154875925466016,0.0154875925466016,0.0154875925466016
"189",0.00673187785500445,0.00673187785500445,0.00673187785500445
"190",0.0414549848584847,0.0414549848584847,0.0414549848584847
"191",0.0275327546103722,0.0275327546103722,0.0275327546103722
"192",0.0487857773491273,0.0487857773491273,0.0487857773491273
"193",0.0840887939199627,0.0840887939199627,0.0840887939199627
"194",0.0490593438673364,0.0490593438673364,0.0490593438673364
"195",0.037998164012134,0.037998164012134,0.037998164012134
"196",0.044409386866295,0.044409386866295,0.044409386866295
"197",0.028194016980949,0.028194016980949,0.028194016980949
"198",0.0141861738455009,0.0141861738455009,0.0141861738455009
"199",0.0801074686503186,0.0801074686503186,0.0801074686503186
"200",0.0659956512790079,0.0659956512790079,0.0659956512790079
"201",0.0398065175074506,0.0398065175074506,0.0398065175074506
"202",0.0491475291358545,0.0491475291358545,0.0491475291358545
"203",0.0628032645248664,0.0628032645248664,0.0628032645248664
"204",0.0465725053322639,0.0465725053322639,0.0465725053322639
"205",0.0298463499990405,0.0298463499990405,0.0298463499990405
"206",0.0289359893024872,0.0289359893024872,0.0289359893024872
"207",0.0168494948025699,0.0168494948025699,0.0168494948025699
"208",0.040823738544256,0.040823738544256,0.040823738544256
"209",0.0725387740011626,0.0725387740011626,0.0725387740011626
"210",0.0853071189467777,0.0853071189467777,0.0853071189467777
"211",0.0380295331349708,0.0380295331349708,0.0380295331349708
"212",0.0464693225848368,0.0464693225848368,0.0464693225848368
"213",0.0675549357693767,0.0675549357693767,0.0675549357693767
"214",0.0462563097159656,0.0462563097159656,0.0462563097159656
"215",0.028608612820037,0.028608612820037,0.028608612820037
"216",0.0236471781976394,0.0236471781976394,0.0236471781976394
"217",0.0136274202868803,0.0136274202868803,0.0136274202868803
"218",0.0221120583850484,0.0221120583850484,0.0221120583850484
"219",0.0525544009247055,0.0525544009247055,0.0525544009247055
"220",0.0446470929163193,0.0446470929163193,0.0446470929163193
"221",0.02995603943307,0.02995603943307,0.02995603943307
"222",0.0466415384358752,0.0466415384358752,0.0466415384358752
"223",0.0557658129855528,0.0557658129855528,0.0557658129855528
"224",0.0395204020520805,0.0395204020520805,0.0395204020520805
"225",0.0231914114744665,0.0231914114744665,0.0231914114744665
"226",0.013802055383458,0.013802055383458,0.013802055383458
"227",0.0132456137880413,0.0132456137880413,0.0132456137880413
"228",0.0176371869683595,0.0176371869683595,0.0176371869683595
"229",0.0284521147888425,0.0284521147888425,0.0284521147888425
"230",0.0291734220056993,0.0291734220056993,0.0291734220056993
"231",0.0290425850593473,0.0290425850593473,0.0290425850593473
"232",0.039746309272065,0.039746309272065,0.039746309272065
"233",0.0746198295369008,0.0746198295369008,0.0746198295369008
"234",0.0321318687410457,0.0321318687410457,0.0321318687410457
"235",0.00626838633038522,0.00626838633038522,0.00626838633038522
"236",0.00748660387192111,0.00748660387192111,0.00748660387192111
"237",0.00824295283720428,0.00824295283720428,0.00824295283720428
"238",0.0144907419204632,0.0144907419204632,0.0144907419204632
"239",0.0172705561174067,0.0172705561174067,0.0172705561174067
"240",0.0245568297811027,0.0245568297811027,0.0245568297811027
"241",0.0238994899543397,0.0238994899543397,0.0238994899543397
"242",0.0330664953345167,0.0330664953345167,0.0330664953345167
"243",0.0800391070382471,0.0800391070382471,0.0800391070382471
"244",0.305057172152339,0.305057172152339,0.305057172152339
"245",0.276104762207714,0.276104762207714,0.276104762207714
"246",0.187162064630096,0.187162064630096,0.187162064630096
"247",0.0401167753543145,0.0401167753543145,0.0401167753543145
"248",0.0758633668577689,0.0758633668577689,0.0758633668577689
"249",0.0382162776928193,0.0382162776928193,0.0382162776928193
"250",0.0123807022540639,0.0123807022540639,0.0123807022540639
"251",0.0121213691986522,0.0121213691986522,0.0121213691986522
"252",0.00512026440538365,0.00512026440538365,0.00512026440538365
"253",0.276101839783419,0.276101839783419,0.276101839783419
"254",0.512723236342282,0.512723236342282,0.512723236342282
"255",0.317947738637815,0.317947738637815,0.317947738637815
"256",0.0266432079495155,0.0266432079495155,0.0266432079495155
"257",0.0624961629209179,0.0624961629209179,0.0624961629209179
"258",0.0679015890064336,0.0679015890064336,0.0679015890064336
"259",0.0200873950956692,0.0200873950956692,0.0200873950956692
"260",0.0116313114311325,0.0116313114311325,0.0116313114311325
"261",0.00611421922872079,0.00611421922872079,0.00611421922872079
"262",0.187159669676276,0.187159669676276,0.187159669676276
"263",0.317947034575615,0.317947034575615,0.317947034575615
"264",0.436050317927154,0.436050317927154,0.436050317927154
"265",0.0472095172872882,0.0472095172872882,0.0472095172872882
"266",0.0376956870521745,0.0376956870521745,0.0376956870521745
"267",0.0798535571406506,0.0798535571406506,0.0798535571406506
"268",0.0477421979494231,0.0477421979494231,0.0477421979494231
"269",0.0154875925466016,0.0154875925466016,0.0154875925466016
"270",0.00673187785500445,0.00673187785500445,0.00673187785500445
"271",0.0414549848584847,0.0414549848584847,0.0414549848584847
"272",0.0275327546103722,0.0275327546103722,0.0275327546103722
"273",0.0487857773491273,0.0487857773491273,0.0487857773491273
"274",0.0840887939199627,0.0840887939199627,0.0840887939199627
"275",0.0490593438673364,0.0490593438673364,0.0490593438673364
"276",0.037998164012134,0.037998164012134,0.037998164012134
"277",0.044409386866295,0.044409386866295,0.044409386866295
"278",0.028194016980949,0.028194016980949,0.028194016980949
"279",0.0141861738455009,0.0141861738455009,0.0141861738455009
"280",0.0801074686503186,0.0801074686503186,0.0801074686503186
"281",0.0659956512790079,0.0659956512790079,0.0659956512790079
"282",0.0398065175074506,0.0398065175074506,0.0398065175074506
"283",0.0491475291358545,0.0491475291358545,0.0491475291358545
"284",0.0628032645248664,0.0628032645248664,0.0628032645248664
"285",0.0465725053322639,0.0465725053322639,0.0465725053322639
"286",0.0298463499990405,0.0298463499990405,0.0298463499990405
"287",0.0289359893024872,0.0289359893024872,0.0289359893024872
"288",0.0168494948025699,0.0168494948025699,0.0168494948025699
"289",0.040823738544256,0.040823738544256,0.040823738544256
"290",0.0725387740011626,0.0725387740011626,0.0725387740011626
"291",0.0853071189467777,0.0853071189467777,0.0853071189467777
"292",0.0380295331349708,0.0380295331349708,0.0380295331349708
"293",0.0464693225848368,0.0464693225848368,0.0464693225848368
"294",0.0675549357693767,0.0675549357693767,0.0675549357693767
"295",0.0462563097159656,0.0462563097159656,0.0462563097159656
"296",0.028608612820037,0.028608612820037,0.028608612820037
"297",0.0236471781976394,0.0236471781976394,0.0236471781976394
"298",0.0136274202868803,0.0136274202868803,0.0136274202868803
"299",0.0221120583850484,0.0221120583850484,0.0221120583850484
"300",0.0525544009247055,0.0525544009247055,0.0525544009247055
"301",0.0446470929163193,0.0446470929163193,0.0446470929163193
"302",0.02995603943307,0.02995603943307,0.02995603943307
"303",0.0466415384358752,0.0466415384358752,0.0466415384358752
"304",0.0557658129855528,0.0557658129855528,0.0557658129855528
"305",0.0395204020520805,0.0395204020520805,0.0395204020520805
"306",0.0231914114744665,0.0231914114744665,0.0231914114744665
"307",0.013802055383458,0.013802055383458,0.013802055383458
"308",0.0132456137880413,0.0132456137880413,0.0132456137880413
"309",0.0176371869683595,0.0176371869683595,0.0176371869683595
"310",0.0284521147888425,0.0284521147888425,0.0284521147888425
"311",0.0291734220056993,0.0291734220056993,0.0291734220056993
"312",0.0290425850593473,0.0290425850593473,0.0290425850593473
"313",0.039746309272065,0.039746309272065,0.039746309272065
"314",0.0746198295369008,0.0746198295369008,0.0746198295369008
"315",0.0321318687410457,0.0321318687410457,0.0321318687410457
"316",0.00626838633038522,0.00626838633038522,0.00626838633038522
"317",0.00748660387192111,0.00748660387192111,0.00748660387192111
"318",0.00824295283720428,0.00824295283720428,0.00824295283720428
"319",0.0144907419204632,0.0144907419204632,0.0144907419204632
"320",0.0172705561174067,0.0172705561174067,0.0172705561174067
"321",0.0245568297811027,0.0245568297811027,0.0245568297811027
"322",0.0238994899543397,0.0238994899543397,0.0238994899543397
"323",0.0330664953345167,0.0330664953345167,0.0330664953345167
"324",0.0800391070382471,0.0800391070382471,0.0800391070382471
"325",0.320396499217623,0.320396499217623,0.320396499217623
"326",0.285671905421816,0.285671905421816,0.285671905421816
"327",0.187277144242009,0.187277144242009,0.187277144242009
"328",0.037753859034404,0.037753859034404,0.037753859034404
"329",0.0739072094376486,0.0739072094376486,0.0739072094376486
"330",0.0366955828045912,0.0366955828045912,0.0366955828045912
"331",0.0117754849689497,0.0117754849689497,0.0117754849689497
"332",0.0112117611587406,0.0112117611587406,0.0112117611587406
"333",0.00476087043019975,0.00476087043019975,0.00476087043019975
"334",0.285668882314787,0.285668882314787,0.285668882314787
"335",0.528739510515186,0.528739510515186,0.528739510515186
"336",0.319889268954149,0.319889268954149,0.319889268954149
"337",0.0254086032540499,0.0254086032540499,0.0254086032540499
"338",0.0613127133929745,0.0613127133929745,0.0613127133929745
"339",0.0654175995510018,0.0654175995510018,0.0654175995510018
"340",0.0192040459998946,0.0192040459998946,0.0192040459998946
"341",0.0108409744989214,0.0108409744989214,0.0108409744989214
"342",0.00569907359894425,0.00569907359894425,0.00569907359894425
"343",0.187274747863066,0.187274747863066,0.187274747863066
"344",0.319888560656368,0.319888560656368,0.319888560656368
"345",0.434555163431438,0.434555163431438,0.434555163431438
"346",0.0452634051616301,0.0452634051616301,0.0452634051616301
"347",0.0369357979641751,0.0369357979641751,0.0369357979641751
"348",0.0770213397695388,0.0770213397695388,0.0770213397695388
"349",0.0457522477678864,0.0457522477678864,0.0457522477678864
"350",0.0145203517645544,0.0145203517645544,0.0145203517645544
"351",0.00628827451385579,0.00628827451385579,0.00628827451385579
"352",0.0390132347596722,0.0390132347596722,0.0390132347596722
"353",0.0262569227378657,0.0262569227378657,0.0262569227378657
"354",0.04677467923102,0.04677467923102,0.04677467923102
"355",0.0786790854192714,0.0786790854192714,0.0786790854192714
"356",0.0468222203523398,0.0468222203523398,0.0468222203523398
"357",0.0362401204527346,0.0362401204527346,0.0362401204527346
"358",0.0419852334316222,0.0419852334316222,0.0419852334316222
"359",0.0261165171742653,0.0261165171742653,0.0261165171742653
"360",0.013190663720515,0.013190663720515,0.013190663720515
"361",0.0780418790149152,0.0780418790149152,0.0780418790149152
"362",0.0647459401776148,0.0647459401776148,0.0647459401776148
"363",0.0390040788887913,0.0390040788887913,0.0390040788887913
"364",0.0469063721748346,0.0469063721748346,0.0469063721748346
"365",0.0609731909372818,0.0609731909372818,0.0609731909372818
"366",0.0447957458523929,0.0447957458523929,0.0447957458523929
"367",0.0285281324016578,0.0285281324016578,0.0285281324016578
"368",0.0271442182304763,0.0271442182304763,0.0271442182304763
"369",0.0157467800050085,0.0157467800050085,0.0157467800050085
"370",0.039199295589741,0.039199295589741,0.039199295589741
"371",0.0698851616937057,0.0698851616937057,0.0698851616937057
"372",0.0822814880510321,0.0822814880510321,0.0822814880510321
"373",0.036270050621594,0.036270050621594,0.036270050621594
"374",0.0446964889431545,0.0446964889431545,0.0446964889431545
"375",0.0647798554849999,0.0647798554849999,0.0647798554849999
"376",0.0441646776650458,0.0441646776650458,0.0441646776650458
"377",0.0270102258677828,0.0270102258677828,0.0270102258677828
"378",0.0221932394924018,0.0221932394924018,0.0221932394924018
"379",0.0129612551608514,0.0129612551608514,0.0129612551608514
"380",0.0211396692598388,0.0211396692598388,0.0211396692598388
"381",0.0503638558966769,0.0503638558966769,0.0503638558966769
"382",0.0422099201510835,0.0422099201510835,0.0422099201510835
"383",0.0286329903506696,0.0286329903506696,0.0286329903506696
"384",0.0445324541831925,0.0445324541831925,0.0445324541831925
"385",0.0529327639460192,0.0529327639460192,0.0529327639460192
"386",0.0370029062721552,0.0370029062721552,0.0370029062721552
"387",0.021664452481582,0.021664452481582,0.021664452481582
"388",0.0127663273934389,0.0127663273934389,0.0127663273934389
"389",0.0123455880900466,0.0123455880900466,0.0123455880900466
"390",0.0165357001954851,0.0165357001954851,0.0165357001954851
"391",0.0263555855465574,0.0263555855465574,0.0263555855465574
"392",0.0273669220934434,0.0273669220934434,0.0273669220934434
"393",0.0274199358881613,0.0274199358881613,0.0274199358881613
"394",0.0372144199381407,0.0372144199381407,0.0372144199381407
"395",0.0688264306800371,0.0688264306800371,0.0688264306800371
"396",0.02980137805775,0.02980137805775,0.02980137805775
"397",0.0058284008717537,0.0058284008717537,0.0058284008717537
"398",0.00697827097241481,0.00697827097241481,0.00697827097241481
"399",0.00769977088718376,0.00769977088718376,0.00769977088718376
"400",0.0134738361233462,0.0134738361233462,0.0134738361233462
"401",0.0161402982319823,0.0161402982319823,0.0161402982319823
"402",0.0230469466935399,0.0230469466935399,0.0230469466935399
"403",0.0223258842859189,0.0223258842859189,0.0223258842859189
"404",0.0306681950115783,0.0306681950115783,0.0306681950115783
"405",0.0743592173464857,0.0743592173464857,0.0743592173464857
"406",0.320396499217623,0.320396499217623,0.320396499217623
"407",0.285671905421816,0.285671905421816,0.285671905421816
"408",0.187277144242009,0.187277144242009,0.187277144242009
"409",0.037753859034404,0.037753859034404,0.037753859034404
"410",0.0739072094376486,0.0739072094376486,0.0739072094376486
"411",0.0366955828045912,0.0366955828045912,0.0366955828045912
"412",0.0117754849689497,0.0117754849689497,0.0117754849689497
"413",0.0112117611587406,0.0112117611587406,0.0112117611587406
"414",0.00476087043019975,0.00476087043019975,0.00476087043019975
"415",0.285668882314787,0.285668882314787,0.285668882314787
"416",0.528739510515186,0.528739510515186,0.528739510515186
"417",0.319889268954149,0.319889268954149,0.319889268954149
"418",0.0254086032540499,0.0254086032540499,0.0254086032540499
"419",0.0613127133929745,0.0613127133929745,0.0613127133929745
"420",0.0654175995510018,0.0654175995510018,0.0654175995510018
"421",0.0192040459998946,0.0192040459998946,0.0192040459998946
"422",0.0108409744989214,0.0108409744989214,0.0108409744989214
"423",0.00569907359894425,0.00569907359894425,0.00569907359894425
"424",0.187274747863066,0.187274747863066,0.187274747863066
"425",0.319888560656368,0.319888560656368,0.319888560656368
"426",0.434555163431438,0.434555163431438,0.434555163431438
"427",0.0452634051616301,0.0452634051616301,0.0452634051616301
"428",0.0369357979641751,0.0369357979641751,0.0369357979641751
"429",0.0770213397695388,0.0770213397695388,0.0770213397695388
"430",0.0457522477678864,0.0457522477678864,0.0457522477678864
"431",0.0145203517645544,0.0145203517645544,0.0145203517645544
"432",0.00628827451385579,0.00628827451385579,0.00628827451385579
"433",0.0390132347596722,0.0390132347596722,0.0390132347596722
"434",0.0262569227378657,0.0262569227378657,0.0262569227378657
"435",0.04677467923102,0.04677467923102,0.04677467923102
"436",0.0786790854192714,0.0786790854192714,0.0786790854192714
"437",0.0468222203523398,0.0468222203523398,0.0468222203523398
"438",0.0362401204527346,0.0362401204527346,0.0362401204527346
"439",0.0419852334316222,0.0419852334316222,0.0419852334316222
"440",0.0261165171742653,0.0261165171742653,0.0261165171742653
"441",0.013190663720515,0.013190663720515,0.013190663720515
"442",0.0780418790149152,0.0780418790149152,0.0780418790149152
"443",0.0647459401776148,0.0647459401776148,0.0647459401776148
"444",0.0390040788887913,0.0390040788887913,0.0390040788887913
"445",0.0469063721748346,0.0469063721748346,0.0469063721748346
"446",0.0609731909372818,0.0609731909372818,0.0609731909372818
"447",0.0447957458523929,0.0447957458523929,0.0447957458523929
"448",0.0285281324016578,0.0285281324016578,0.0285281324016578
"449",0.0271442182304763,0.0271442182304763,0.0271442182304763
"450",0.0157467800050085,0.0157467800050085,0.0157467800050085
"451",0.039199295589741,0.039199295589741,0.039199295589741
"452",0.0698851616937057,0.0698851616937057,0.0698851616937057
"453",0.0822814880510321,0.0822814880510321,0.0822814880510321
"454",0.036270050621594,0.036270050621594,0.036270050621594
"455",0.0446964889431545,0.0446964889431545,0.0446964889431545
"456",0.0647798554849999,0.0647798554849999,0.0647798554849999
"457",0.0441646776650458,0.0441646776650458,0.0441646776650458
"458",0.0270102258677828,0.0270102258677828,0.0270102258677828
"459",0.0221932394924018,0.0221932394924018,0.0221932394924018
"460",0.0129612551608514,0.0129612551608514,0.0129612551608514
"461",0.0211396692598388,0.0211396692598388,0.0211396692598388
"462",0.0503638558966769,0.0503638558966769,0.0503638558966769
"463",0.0422099201510835,0.0422099201510835,0.0422099201510835
"464",0.0286329903506696,0.0286329903506696,0.0286329903506696
"465",0.0445324541831925,0.0445324541831925,0.0445324541831925
"466",0.0529327639460192,0.0529327639460192,0.0529327639460192
"467",0.0370029062721552,0.0370029062721552,0.0370029062721552
"468",0.021664452481582,0.021664452481582,0.021664452481582
"469",0.0127663273934389,0.0127663273934389,0.0127663273934389
"470",0.0123455880900466,0.0123455880900466,0.0123455880900466
"471",0.0165357001954851,0.0165357001954851,0.0165357001954851
"472",0.0263555855465574,0.0263555855465574,0.0263555855465574
"473",0.0273669220934434,0.0273669220934434,0.0273669220934434
"474",0.0274199358881613,0.0274199358881613,0.0274199358881613
"475",0.0372144199381407,0.0372144199381407,0.0372144199381407
